end_location_lat,end_location_long,driver_rating,car_rating,start_location_long,start_location_lat,color,make
30.25,-97.76,3,2,-97.79,30.24,White,Toyota
30.26,-97.76,3,2,-97.76,30.25,White,Toyota
30.27,-97.74,5,4,-97.74,30.25,Blue,Scion
30.31,-97.75,4,5,-97.74,30.27,Blue,Scion
30.25,-97.76,3,5,-97.76,30.26,Blue,Scion
30.29,-97.74,4,5,-97.67,30.2,Black,Volkswagen
30.26,-97.76,4,2,-97.75,30.25,Black,Volkswagen
30.27,-97.75,5,3,-97.76,30.26,Black,Dodge
30.31,-97.77,3,3,-97.67,30.2,White,Nissan
30.27,-97.75,4,3,-97.74,30.26,White,Nissan
30.22,-97.76,5,3,-97.76,30.22,Silver,Mazda
30.26,-97.76,4,2,-97.75,30.29,Gray,Ford
30.27,-97.75,3,3,-97.76,30.24,Gray,Ford
30.26,-97.72,5,5,-97.76,30.24,Black,Ford
30.26,-97.76,4,4,-97.73,30.26,Black,Ford
30.3,-97.74,3,3,-97.75,30.29,Black,Nissan
30.26,-97.76,4,2,-97.79,30.26,Silver,Lexus
30.28,-97.72,4,5,-97.74,30.26,White,Toyota
30.27,-97.74,3,2,-97.75,30.27,Grey,Mazda
30.22,-97.8,4,4,-97.73,30.27,Blue,Honda
30.28,-97.76,4,2,-97.78,30.3,Orange,Jeep
30.27,-97.75,3,2,-97.75,30.27,Red,Jeep
30.25,-97.75,3,3,-97.74,30.29,Red,Toyota
30.24,-97.77,5,5,-97.67,30.2,Black,Cadillac
30.25,-97.78,3,2,-97.74,30.27,Silver,Toyota
30.27,-97.75,3,2,-97.73,30.29,Silver,Hyundai
30.25,-97.76,5,2,-97.79,30.24,Gray,Lexus
30.27,-97.77,5,2,-97.76,30.27,Red,Jeep
30.27,-97.74,4,2,-97.75,30.27,Red,Honda
30.26,-97.76,4,2,-97.77,30.25,White,Toyota
30.24,-97.77,4,2,-97.76,30.26,White,Toyota
30.26,-97.74,4,5,-97.75,30.27,White,Toyota
30.26,-97.76,5,2,-97.75,30.26,White,Toyota
30.26,-97.74,5,3,-97.75,30.27,Blue,Scion
30.31,-97.75,5,3,-97.72,30.25,Blue,Scion
30.26,-97.76,4,2,-97.74,30.27,Blue,Scion
30.27,-97.75,5,5,-97.75,30.27,Blue,Scion
30.16,-98.08,5,5,-97.74,30.26,Black,Ford
30.24,-97.72,5,2,-97.77,30.26,Black,Ford
30.27,-97.75,3,4,-97.73,30.28,Black,Ford
30.26,-97.79,5,4,-97.75,30.27,Black,Ford
30.27,-97.77,4,5,-97.77,30.24,Blue,Honda
30.27,-97.77,4,2,-97.76,30.24,Silver,Hyundai
30.27,-97.77,4,5,-97.75,30.27,Red,Jeep
30.27,-97.77,3,5,-97.74,30.26,Red,Jeep
30.27,-97.77,3,2,-97.75,30.29,Red,Jeep
30.27,-97.78,4,3,-97.75,30.27,Brown,Mazda
30.25,-97.75,3,5,-97.74,30.26,Red,Honda
30.27,-97.75,5,4,-97.77,30.26,Red,Honda
30.29,-97.75,3,2,-97.76,30.26,Red,Honda
30.33,-97.7,4,5,-97.76,30.27,White,Toyota
30.27,-97.78,4,4,-97.75,30.3,White,Toyota
30.24,-97.82,4,4,-97.76,30.24,White,Toyota
30.28,-97.75,5,2,-97.75,30.26,Gray,Lexus
30.27,-97.78,5,3,-97.75,30.29,Gray,Lexus
30.26,-97.76,4,5,-97.74,30.28,White,Nissan
30.22,-97.8,4,4,-97.74,30.27,Silver,Lexus
30.23,-97.8,3,4,-97.75,30.25,Silver,Lexus
30.25,-97.75,4,5,-97.75,30.25,Black,Dodge
30.27,-97.76,4,4,-97.74,30.27,Black,Dodge
30.27,-97.76,3,2,-97.75,30.25,Black,Dodge
30.26,-97.79,4,2,-97.8,30.26,Black,Honda
30.26,-97.76,4,2,-97.67,30.2,Black,Toyota
30.27,-97.76,3,2,-97.75,30.29,Brown,Mazda
30.24,-97.76,4,2,-97.77,30.23,Black,Honda
30.25,-97.78,5,4,-97.78,30.25,Silver,Hyundai
30.27,-97.76,3,5,-97.73,30.29,Silver,Hyundai
30.28,-97.73,4,5,-97.75,30.27,Silver,Hyundai
30.23,-97.76,5,3,-97.75,30.24,Silver,Mazda
30.24,-97.73,5,4,-97.74,30.27,Silver,Mazda
30.26,-97.76,4,5,-97.75,30.25,Gray,Lexus
30.26,-97.76,4,4,-97.72,30.26,Black,Volkswagen
30.26,-97.76,4,2,-97.76,30.25,Black,Volkswagen
30.28,-97.73,5,4,-97.75,30.27,Black,Nissan
30.29,-97.78,5,5,-97.76,30.28,Black,Nissan
30.24,-97.74,5,5,-97.74,30.27,Black,Nissan
30.28,-97.76,5,2,-97.77,30.28,Red,Kia
30.28,-97.73,4,2,-97.75,30.28,Red,Hyundai
30.28,-97.73,4,5,-97.75,30.28,Gray,Hyundai
30.26,-97.74,5,5,-97.75,30.25,White,Toyota
30.26,-97.76,5,3,-97.72,30.26,White,Toyota
30.27,-97.74,4,4,-97.76,30.26,White,Toyota
30.28,-97.77,4,4,-97.75,30.29,Gray,Nissan
30.21,-97.66,3,5,-97.78,30.25,Blue,Scion
30.26,-97.73,4,4,-97.74,30.26,Red,Kia
30.25,-97.76,3,4,-97.75,30.27,Red,Kia
30.25,-97.76,4,3,-97.74,30.27,Black,Kia
30.26,-97.74,3,4,-97.75,30.25,Red,Hyundai
30.26,-97.74,3,3,-97.75,30.25,Gray,Hyundai
30.26,-97.76,5,5,-97.74,30.27,Red,Hyundai
30.26,-97.76,4,4,-97.74,30.27,Gray,Hyundai
30.24,-97.79,5,4,-97.74,30.26,White,Subaru
30.29,-97.74,5,3,-97.74,30.27,White,Dodge
30.27,-97.74,5,3,-97.76,30.26,Brown,GMC
30.24,-97.79,5,5,-97.76,30.26,Brown,GMC
30.26,-97.75,3,2,-97.67,30.2,White,Toyota
30.29,-97.77,3,5,-97.77,30.28,Black,Cadillac
30.25,-97.77,3,4,-97.76,30.26,Silver,BMW
30.26,-97.74,3,5,-97.77,30.27,Red,Kia
30.27,-97.74,3,2,-97.77,30.27,Red,Kia
30.27,-97.74,4,5,-97.73,30.28,Red,Kia
30.26,-97.76,3,4,-97.73,30.29,Red,Kia
30.29,-97.75,4,3,-97.76,30.26,Red,Kia
30.27,-97.75,5,5,-97.75,30.27,Silver,Chrysler
30.26,-97.76,4,3,-97.77,30.29,Silver,Chrysler
30.27,-97.74,5,5,-97.73,30.25,Gray,Nissan
30.29,-97.75,3,2,-97.77,30.27,Gray,Nissan
30.23,-97.76,5,5,-97.73,30.28,White,Toyota
30.3,-97.74,4,3,-97.76,30.27,White,Toyota
30.29,-97.78,5,3,-97.74,30.29,White,Toyota
30.18,-97.7,3,5,-97.75,30.26,Black,Jeep
30.24,-97.76,5,3,-97.76,30.26,Silver,Chrysler
30.23,-97.72,3,5,-97.75,30.28,Gray,Honda
30.24,-97.79,3,4,-97.76,30.26,Blue,Toyota
30.26,-97.74,5,3,-97.67,30.2,Black,Nissan
30.26,-97.72,5,2,-97.75,30.26,Black,Nissan
30.24,-97.78,4,4,-97.74,30.27,Black,Nissan
30.2,-97.77,4,3,-97.74,30.27,Black,Nissan
30.26,-97.72,3,3,-97.75,30.27,White,Toyota
30.29,-97.75,4,4,-97.75,30.26,White,Dodge
30.28,-97.75,5,4,-97.73,30.28,White,Dodge
30.25,-97.74,5,4,-97.73,30.28,White,Dodge
30.4,-97.72,4,3,-97.74,30.26,White,Toyota
30.26,-97.76,3,4,-97.73,30.28,Silver,Nissan
30.31,-97.75,5,2,-97.75,30.27,Silver,Subaru
30.34,-97.87,3,2,-97.73,30.28,Silver,Subaru
30.24,-97.79,3,2,-97.74,30.28,Gray,Nissan
30.25,-97.78,3,3,-97.77,30.26,White,Subaru
30.29,-97.75,4,5,-97.75,30.27,Black,Dodge
30.25,-97.76,4,5,-97.74,30.26,White,Toyota
30.31,-97.7,3,5,-97.74,30.3,White,Toyota
30.27,-97.74,3,2,-97.74,30.29,Red,Hyundai
30.27,-97.74,4,4,-97.74,30.29,Gray,Hyundai
30.24,-97.75,4,3,-97.74,30.27,Gray,Honda
30.26,-97.74,5,5,-97.76,30.26,Gray,Honda
30.27,-97.74,4,3,-97.75,30.27,Gray,Honda
30.26,-97.72,4,4,-97.74,30.27,Gray,Honda
30.28,-97.77,3,4,-97.75,30.27,Red,Honda
30.42,-97.74,5,4,-97.74,30.27,Red,Honda
30.26,-97.73,4,4,-97.73,30.26,Black,Ford
30.25,-97.75,4,4,-97.76,30.26,Black,Ford
30.28,-97.74,4,3,-97.74,30.24,White,Nissan
30.27,-97.74,4,4,-97.75,30.25,White,Nissan
30.31,-97.72,5,5,-97.71,30.26,White,Nissan
30.26,-97.69,4,2,-97.74,30.27,White,Nissan
30.27,-97.74,3,2,-97.76,30.26,Black,Nissan
30.26,-97.76,3,4,-97.75,30.27,Black,Kia
30.2,-97.67,4,3,-97.76,30.28,Blue,Toyota
30.35,-97.87,5,2,-97.67,30.2,Blue,Toyota
30.28,-97.76,3,3,-97.74,30.27,Blue,Toyota
30.25,-97.76,5,3,-97.76,30.22,Red,Nissan
30.25,-97.73,4,4,-97.67,30.2,Silver,Nissan
30.27,-97.74,5,4,-97.78,30.25,Grey,Mazda
30.27,-97.74,3,3,-97.72,30.26,Grey,Mazda
30.2,-97.67,4,5,-97.74,30.26,Blue,Scion
30.25,-97.75,3,3,-97.76,30.25,Blue,Scion
30.24,-97.75,4,3,-97.75,30.27,Blue,Scion
30.27,-97.75,4,3,-97.75,30.24,Blue,Scion
30.31,-97.75,4,5,-97.75,30.25,Blue,Scion
30.27,-97.75,5,3,-97.74,30.26,Gray,Hyundai
30.27,-97.75,5,4,-97.78,30.26,Gray,Hyundai
30.27,-97.74,5,4,-97.8,30.26,Blue,Scion
30.29,-97.86,5,4,-97.8,30.26,Blue,Scion
30.26,-97.73,4,3,-97.76,30.27,Red,Honda
30.27,-97.74,4,3,-97.72,30.26,Red,Honda
30.27,-97.76,3,2,-97.74,30.27,Black,Toyota
30.26,-97.72,4,3,-97.76,30.27,Silver,Nissan
30.25,-97.75,3,3,-97.72,30.26,Silver,Nissan
30.26,-97.73,4,2,-97.74,30.24,Black,Acura
30.24,-97.72,3,4,-97.74,30.27,Black,Acura
30.22,-97.72,5,3,-97.72,30.22,Black,Acura
30.23,-97.76,4,2,-97.75,30.24,Black,Acura
30.26,-97.72,5,4,-97.79,30.26,Brown,Mazda
30.3,-97.72,5,4,-97.72,30.24,Brown,Mazda
30.24,-97.72,4,5,-97.76,30.26,Brown,Mazda
30.26,-97.71,3,4,-97.73,30.25,Brown,Mazda
30.25,-97.76,5,2,-97.74,30.26,Brown,Mazda
30.2,-97.67,3,4,-97.7,30.29,Red,Hyundai
30.2,-97.67,4,2,-97.7,30.29,Gray,Hyundai
30.28,-97.75,4,3,-97.75,30.27,Red,Hyundai
30.28,-97.75,4,3,-97.75,30.27,Gray,Hyundai
30.3,-97.74,3,3,-97.75,30.29,Red,Hyundai
30.3,-97.74,3,2,-97.75,30.29,Gray,Hyundai
30.27,-97.75,5,5,-97.78,30.24,Red,Hyundai
30.27,-97.75,4,4,-97.78,30.24,Gray,Hyundai
30.26,-97.73,4,5,-97.74,30.27,Red,Hyundai
30.26,-97.73,5,5,-97.74,30.27,Gray,Hyundai
30.27,-97.75,5,2,-97.72,30.24,Red,Hyundai
30.27,-97.75,3,2,-97.72,30.24,Gray,Hyundai
30.27,-97.77,3,5,-97.71,30.24,Red,Hyundai
30.27,-97.77,4,5,-97.71,30.24,Gray,Hyundai
30.27,-97.75,5,4,-97.75,30.27,Red,Hyundai
30.27,-97.75,5,3,-97.75,30.27,Gray,Hyundai
30.27,-97.74,3,4,-97.74,30.29,Red,Hyundai
30.27,-97.74,4,2,-97.74,30.29,Gray,Hyundai
30.32,-97.69,3,2,-97.74,30.27,Red,Hyundai
30.32,-97.69,3,4,-97.74,30.27,Gray,Hyundai
30.26,-97.72,4,4,-97.72,30.31,Red,Hyundai
30.26,-97.72,4,3,-97.72,30.31,Gray,Hyundai
30.32,-97.72,3,4,-97.72,30.26,Red,Hyundai
30.32,-97.72,4,5,-97.72,30.26,Gray,Hyundai
30.27,-97.7,5,3,-97.73,30.26,Red,Hyundai
30.27,-97.7,5,4,-97.73,30.26,Gray,Hyundai
30.21,-97.79,3,3,-97.73,30.26,Red,Hyundai
30.21,-97.79,4,4,-97.73,30.26,Gray,Hyundai
30.26,-97.77,4,2,-97.74,30.26,Red,Hyundai
30.26,-97.77,5,2,-97.74,30.26,Gray,Hyundai
30.23,-97.73,3,5,-97.74,30.27,Red,Hyundai
30.23,-97.73,3,5,-97.74,30.27,Gray,Hyundai
30.24,-97.73,3,4,-97.74,30.27,Red,Hyundai
30.24,-97.73,4,3,-97.74,30.27,Gray,Hyundai
30.31,-97.73,3,2,-97.74,30.27,Red,Hyundai
30.31,-97.73,3,3,-97.74,30.27,Gray,Hyundai
30.26,-97.77,3,5,-97.74,30.27,Red,Hyundai
30.26,-97.77,3,5,-97.74,30.27,Gray,Hyundai
30.26,-97.74,5,4,-97.73,30.26,White,Nissan
30.26,-97.73,3,2,-97.78,30.24,Red,Nissan
30.27,-97.75,5,4,-97.75,30.26,Red,Nissan
30.26,-97.75,5,2,-97.75,30.27,Red,Nissan
30.25,-97.72,4,2,-97.75,30.26,Red,Nissan
30.22,-97.8,4,5,-97.72,30.28,Grey,Mazda
30.24,-97.73,4,2,-97.74,30.26,Black,Toyota
30.26,-97.74,5,2,-97.73,30.25,White,Chevrolet
30.26,-97.74,5,2,-97.76,30.28,Silver,Ford
30.21,-97.85,4,4,-97.67,30.2,Black,Volkswagen
30.27,-97.74,5,3,-97.76,30.3,Black,Volkswagen
30.3,-97.72,4,3,-97.76,30.29,White,Nissan
30.25,-97.76,3,3,-97.76,30.26,Brown,Nissan
30.25,-97.75,4,4,-97.78,30.31,Brown,Nissan
30.26,-97.74,4,4,-97.76,30.27,Silver,Lexus
30.23,-97.76,5,2,-97.75,30.27,Silver,Lexus
30.24,-97.78,4,4,-97.76,30.22,Silver,Lexus
30.25,-97.75,4,2,-97.75,30.24,Silver,Lexus
30.27,-97.75,3,3,-97.74,30.27,Silver,Lexus
30.26,-97.74,5,3,-97.77,30.29,Silver,Lexus
30.27,-97.74,3,3,-97.75,30.27,Silver,Lexus
30.26,-97.74,5,3,-97.72,30.26,Gray,Dodge
30.25,-97.76,5,3,-97.72,30.31,Gray,Dodge
30.26,-97.72,3,2,-97.75,30.27,Gray,Dodge
30.4,-97.72,4,5,-97.7,30.33,Gray,Dodge
30.27,-97.74,5,3,-97.72,30.32,Gray,Pontiac
30.25,-97.72,3,5,-97.74,30.26,Gray,Pontiac
30.28,-97.72,3,2,-97.7,30.29,White,Dodge
30.27,-97.76,4,5,-97.7,30.31,White,Dodge
30.27,-97.74,4,5,-97.76,30.25,White,Dodge
30.29,-97.75,4,3,-97.74,30.26,White,Dodge
30.28,-97.74,3,2,-97.74,30.27,White,Dodge
30.28,-97.74,3,5,-97.75,30.27,White,Dodge
30.41,-97.7,3,4,-97.73,30.32,White,Dodge
30.3,-97.78,5,2,-97.79,30.3,Red,Subaru
30.31,-97.77,5,3,-97.67,30.2,Black,Hyundai
30.26,-97.77,4,2,-97.67,30.2,Silver,Toyota
30.26,-97.74,4,5,-97.71,30.3,Red,Toyota
30.26,-97.75,5,4,-97.77,30.23,Blue,Scion
30.25,-97.75,3,4,-97.73,30.25,Blue,Scion
30.29,-97.74,4,4,-97.74,30.26,White,Chevrolet
30.27,-97.74,5,3,-97.66,30.2,Brown,Ford
30.26,-97.74,4,5,-97.74,30.27,Brown,Ford
30.28,-97.72,4,3,-97.74,30.24,Silver,Ford
30.27,-97.74,3,4,-97.71,30.29,Silver,Ford
30.29,-97.78,4,2,-97.76,30.27,White,Mazda
30.26,-97.74,4,2,-97.75,30.27,White,Mazda
30.25,-97.75,4,4,-97.74,30.27,White,Mazda
30.26,-97.76,5,3,-97.72,30.24,White,Mazda
30.27,-97.76,4,4,-97.78,30.29,White,Mazda
30.31,-97.74,5,4,-97.75,30.29,White,Mazda
30.27,-97.74,3,5,-97.74,30.3,White,Mazda
30.26,-97.74,5,2,-97.76,30.28,White,Mazda
30.32,-97.91,4,4,-97.67,30.2,White,Mazda
30.23,-97.77,4,5,-97.75,30.27,White,Mazda
30.24,-97.72,5,4,-97.75,30.25,White,Mazda
30.27,-97.75,5,4,-97.74,30.26,White,Mazda
30.24,-97.78,3,5,-97.75,30.27,White,Mazda
30.26,-97.72,4,5,-97.77,30.36,Gray,Mazda
30.27,-97.75,3,5,-97.75,30.29,Gray,Mazda
30.3,-97.73,3,5,-97.72,30.34,Gray,Mazda
30.28,-97.74,5,2,-97.75,30.27,Black,Jeep
30.26,-97.74,3,3,-97.72,30.3,Black,Lexus
30.26,-97.73,4,2,-97.74,30.27,Brown,Nissan
30.27,-97.75,3,4,-97.74,30.27,Brown,Nissan
30.26,-97.73,3,4,-97.74,30.27,Black,Dodge
30.26,-97.74,3,4,-97.73,30.27,Red,Nissan
30.22,-97.72,5,5,-97.33,30.34,Black,Nissan
30.33,-97.77,4,5,-97.77,30.11,Red,Lexus
30.26,-97.74,3,4,-97.71,30.26,Red,Dodge
30.3,-97.78,3,3,-97.73,30.27,Red,Dodge
29.9,-97.96,3,2,-97.67,30.2,White,Nissan
30.24,-97.71,3,3,-97.75,30.27,White,Nissan
30.27,-97.75,4,3,-97.67,30.2,Gray,Nissan
30.26,-97.74,3,3,-97.74,30.28,Silver,Subaru
30.27,-97.74,4,3,-97.73,30.25,Silver,Subaru
30.27,-97.75,3,2,-97.72,30.26,Silver,Subaru
30.26,-97.74,4,3,-97.74,30.27,Silver,Subaru
30.26,-97.73,4,3,-97.75,30.29,Black,Jeep
30.25,-97.75,4,5,-97.74,30.27,Black,Jeep
30.26,-97.73,5,5,-97.75,30.28,Black,Jeep
30.26,-97.74,3,2,-97.78,30.26,Silver,Lexus
30.28,-97.76,4,4,-97.74,30.25,Silver,Lexus
30.27,-97.74,4,4,-97.7,30.27,White,Honda
30.26,-97.74,4,5,-97.8,30.26,Gray,Audi
30.24,-97.75,4,4,-97.75,30.29,Blue,Nissan
30.22,-97.69,4,3,-97.67,30.2,Blue,Nissan
30.26,-97.74,4,4,-97.74,30.27,White,Honda
30.4,-97.72,5,4,-97.75,30.26,Black,Volkswagen
30.26,-97.76,4,2,-97.71,30.3,Red,Honda
30.26,-97.71,4,2,-97.72,30.31,Black,Acura
30.2,-97.67,3,3,-97.76,30.26,Brown,Mazda
30.36,-97.95,5,3,-97.7,30.26,Silver,Toyota
30.26,-97.74,3,3,-97.73,30.26,Silver,Toyota
30.23,-97.77,3,5,-97.67,30.2,Silver,Cadillac
30.26,-97.75,5,5,-97.77,30.25,Blue,Scion
30.26,-97.73,5,5,-97.78,30.25,Silver,Lexus
30.31,-97.69,3,3,-97.76,30.24,Silver,Lexus
30.2,-97.67,5,3,-97.74,30.33,Gray,Honda
30.26,-97.72,4,3,-97.7,30.3,Gray,Honda
30.27,-97.75,3,4,-97.76,30.26,Silver,Toyota
30.26,-97.73,5,2,-97.78,30.34,Gray,Dodge
30.27,-97.75,4,3,-97.75,30.28,Gray,Toyota
30.26,-97.73,3,5,-97.74,30.26,Black,Toyota
30.26,-97.75,4,5,-97.74,30.26,Black,Toyota
30.26,-97.73,4,3,-97.75,30.25,Red,Honda
30.27,-97.74,4,4,-97.74,30.28,Red,Toyota
30.27,-97.74,4,5,-97.77,30.25,Red,Toyota
30.25,-97.75,5,5,-97.75,30.3,Black,Toyota
30.27,-97.74,4,3,-97.76,30.26,Black,Toyota
30.24,-97.73,3,5,-97.73,30.24,Silver,Nissan
30.27,-97.74,5,5,-97.76,30.26,Silver,Nissan
30.27,-97.75,5,4,-97.76,30.39,Black,Acura
30.27,-97.74,4,5,-97.75,30.26,Blue,Scion
30.26,-97.74,5,3,-97.73,30.25,Red,Toyota
30.26,-97.74,5,4,-97.69,30.32,Brown,Mazda
30.33,-97.74,4,4,-97.75,30.27,Red,Hyundai
30.26,-97.74,4,4,-97.75,30.27,Gray,Hyundai
30.26,-97.73,4,2,-97.74,30.31,White,Toyota
30.26,-97.76,4,5,-97.67,30.2,White,Nissan
30.27,-97.75,4,2,-97.72,30.36,Silver,Hyundai
30.22,-97.64,4,5,-97.75,30.27,Red,Ford
30.27,-97.74,3,5,-97.76,30.28,Silver,Subaru
30.27,-97.74,4,2,-97.75,30.28,Silver,Subaru
30.26,-97.72,4,3,-97.69,30.26,Silver,Subaru
30.26,-97.73,4,2,-97.72,30.29,Silver,Subaru
30.28,-97.72,4,2,-97.75,30.26,Silver,Subaru
30.27,-97.75,3,3,-97.74,30.24,Silver,Subaru
30.27,-97.74,4,3,-97.72,30.31,Silver,Subaru
30.27,-97.74,3,3,-97.74,30.27,Silver,Subaru
30.26,-97.74,4,4,-97.76,30.26,Silver,Subaru
30.23,-97.73,3,3,-97.75,30.27,Silver,Subaru
30.26,-97.7,5,3,-97.75,30.27,Silver,Subaru
30.22,-97.74,4,2,-97.74,30.27,Silver,Subaru
30.2,-97.67,5,4,-97.69,30.23,Silver,Subaru
30.29,-97.74,5,2,-97.74,30.27,Silver,Subaru
30.28,-97.75,3,4,-97.74,30.27,Silver,Subaru
30.27,-97.74,3,5,-97.74,30.23,Silver,Subaru
30.27,-97.73,5,2,-97.74,30.27,Silver,Subaru
30.24,-97.79,4,5,-97.76,30.25,Gray,Hyundai
30.27,-97.75,3,5,-97.75,30.27,Gray,Hyundai
30.25,-97.75,5,2,-97.72,30.26,Gray,Hyundai
30.27,-97.75,4,5,-97.76,30.25,Gray,Hyundai
30.28,-97.76,3,4,-97.75,30.27,Gray,Hyundai
30.26,-97.74,3,2,-97.77,30.23,Gray,Hyundai
30.26,-97.74,3,3,-97.76,30.28,Gray,Hyundai
30.25,-97.75,3,5,-97.76,30.28,Gray,Hyundai
30.25,-97.74,4,5,-97.68,30.32,Gray,Hyundai
30.28,-97.72,3,5,-97.71,30.3,Gray,Nissan
30.26,-97.76,5,3,-97.75,30.25,Gray,Nissan
30.35,-97.78,4,2,-97.75,30.26,Silver,Subaru
30.4,-97.73,5,2,-97.76,30.26,Silver,Subaru
30.29,-97.74,5,2,-97.76,30.27,Black,Jeep
30.25,-97.75,5,2,-97.81,30.26,White,Honda
30.26,-97.75,4,3,-97.74,30.28,Gray,Honda
30.25,-97.76,3,4,-97.74,30.32,Gray,Honda
30.26,-97.73,4,3,-97.75,30.25,Gray,Honda
30.26,-97.73,5,3,-97.75,30.27,Gray,Honda
30.25,-97.78,4,5,-97.76,30.26,Gray,Honda
30.26,-97.74,5,5,-97.72,30.28,Gray,Honda
30.27,-97.74,3,3,-97.77,30.23,Gray,Honda
30.27,-97.74,4,3,-97.78,30.24,Gray,Honda
30.27,-97.75,4,5,-97.74,30.23,Gray,Honda
30.26,-97.73,4,5,-97.73,30.26,Gray,Honda
30.27,-97.75,3,4,-97.76,30.27,Gray,Honda
30.25,-97.72,5,4,-97.71,30.26,Gray,Toyota
30.26,-97.76,3,2,-97.74,30.26,Black,Toyota
30.26,-97.73,3,5,-97.76,30.33,Black,Toyota
30.27,-97.74,3,2,-97.74,30.26,Black,Toyota
30.27,-97.76,4,2,-97.76,30.27,Red,Honda
30.26,-97.72,4,3,-97.72,30.26,Red,Honda
30.25,-97.75,3,2,-97.74,30.27,Black,Toyota
30.26,-97.73,4,2,-97.76,30.27,Silver,Nissan
30.24,-97.72,4,2,-97.72,30.26,Silver,Nissan
30.22,-97.72,4,2,-97.74,30.24,Black,Acura
30.23,-97.76,3,5,-97.74,30.27,Black,Acura
30.26,-97.72,4,5,-97.72,30.22,Black,Acura
30.3,-97.72,5,2,-97.75,30.24,Black,Acura
30.24,-97.72,4,2,-97.79,30.26,Brown,Mazda
30.26,-97.71,5,3,-97.72,30.24,Brown,Mazda
30.25,-97.76,3,4,-97.76,30.26,Brown,Mazda
30.2,-97.67,3,5,-97.73,30.25,Brown,Mazda
30.2,-97.67,5,2,-97.74,30.26,Brown,Mazda
30.28,-97.75,3,5,-97.7,30.29,Red,Hyundai
30.28,-97.75,5,3,-97.7,30.29,Gray,Hyundai
30.3,-97.74,5,2,-97.75,30.27,Red,Hyundai
30.3,-97.74,5,2,-97.75,30.27,Gray,Hyundai
30.27,-97.75,3,2,-97.75,30.29,Red,Hyundai
30.27,-97.75,3,3,-97.75,30.29,Gray,Hyundai
30.26,-97.73,5,4,-97.78,30.24,Red,Hyundai
30.26,-97.73,4,5,-97.78,30.24,Gray,Hyundai
30.27,-97.75,5,4,-97.74,30.27,Red,Hyundai
30.27,-97.75,3,3,-97.74,30.27,Gray,Hyundai
30.27,-97.77,3,2,-97.72,30.24,Red,Hyundai
30.27,-97.77,4,2,-97.72,30.24,Gray,Hyundai
30.27,-97.75,4,4,-97.71,30.24,Red,Hyundai
30.27,-97.75,3,5,-97.71,30.24,Gray,Hyundai
30.27,-97.74,5,3,-97.75,30.27,Red,Hyundai
30.27,-97.74,3,2,-97.75,30.27,Gray,Hyundai
30.32,-97.69,5,3,-97.74,30.29,Red,Hyundai
30.32,-97.69,3,3,-97.74,30.29,Gray,Hyundai
30.26,-97.72,3,5,-97.74,30.27,Red,Hyundai
30.26,-97.72,3,3,-97.74,30.27,Gray,Hyundai
30.32,-97.72,5,5,-97.72,30.31,Red,Hyundai
30.32,-97.72,4,3,-97.72,30.31,Gray,Hyundai
30.27,-97.7,4,5,-97.72,30.26,Red,Hyundai
30.27,-97.7,3,4,-97.72,30.26,Gray,Hyundai
30.21,-97.79,4,3,-97.73,30.26,Red,Hyundai
30.21,-97.79,4,5,-97.73,30.26,Gray,Hyundai
30.26,-97.77,5,4,-97.73,30.26,Red,Hyundai
30.26,-97.77,5,2,-97.73,30.26,Gray,Hyundai
30.23,-97.73,3,5,-97.74,30.26,Red,Hyundai
30.23,-97.73,3,3,-97.74,30.26,Gray,Hyundai
30.24,-97.73,4,3,-97.74,30.27,Red,Hyundai
30.24,-97.73,3,4,-97.74,30.27,Gray,Hyundai
30.31,-97.73,3,4,-97.74,30.27,Red,Hyundai
30.31,-97.73,5,2,-97.74,30.27,Gray,Hyundai
30.26,-97.77,3,2,-97.74,30.27,Red,Hyundai
30.26,-97.77,5,5,-97.74,30.27,Gray,Hyundai
30.26,-97.74,4,3,-97.74,30.27,Red,Hyundai
30.26,-97.73,5,3,-97.74,30.27,Gray,Hyundai
30.27,-97.75,5,4,-97.73,30.26,White,Nissan
30.26,-97.75,4,4,-97.78,30.24,Red,Nissan
30.25,-97.72,3,5,-97.75,30.26,Red,Nissan
30.22,-97.8,4,3,-97.75,30.27,Red,Nissan
30.24,-97.73,3,5,-97.75,30.26,Red,Nissan
30.26,-97.74,3,4,-97.72,30.28,Grey,Mazda
30.26,-97.74,4,3,-97.74,30.26,Black,Toyota
30.21,-97.85,3,4,-97.73,30.25,White,Chevrolet
30.27,-97.74,3,5,-97.76,30.28,Silver,Ford
30.3,-97.72,4,2,-97.67,30.2,Black,Volkswagen
30.25,-97.76,3,4,-97.76,30.3,Black,Volkswagen
30.25,-97.75,3,2,-97.76,30.29,White,Nissan
30.26,-97.74,4,2,-97.76,30.26,Brown,Nissan
30.23,-97.76,4,2,-97.78,30.31,Brown,Nissan
30.24,-97.78,4,3,-97.76,30.27,Silver,Lexus
30.25,-97.75,3,2,-97.75,30.27,Silver,Lexus
30.27,-97.75,5,3,-97.76,30.22,Silver,Lexus
30.26,-97.74,5,2,-97.75,30.24,Silver,Lexus
30.27,-97.74,4,2,-97.74,30.27,Silver,Lexus
30.26,-97.74,3,3,-97.77,30.29,Silver,Lexus
30.25,-97.76,3,3,-97.75,30.27,Silver,Lexus
30.26,-97.72,3,5,-97.72,30.26,Gray,Dodge
